user_name,score,date,text,gemma2_sentiment,gemma2_confidence,error_sentiment,classic_sentiment,positive,neutral,negative,time,class_sentiment,class_group,combined_weight_sentiment,combined_abs_sentiment,error_sentiment_value,llama3_sentiment,llama3_confidence,mistral-nemo_sentiment,mistral-nemo_confidence,qwen2_sentiment,qwen2_confidence,qwen2.5-7b_sentiment,qwen2.5-7b_confidence
Ricardo Barbosa,5,05/06/2024,eu estou gostando muito da Ton muito obrigado pela parceria,0.8,0.9,0,0.4404,0.244,0.756,0.0,1.183,promoter,outros,0.73,0.78,,0.8,0.9,0.6,1.0,0.8,1.0,0.8,0.9
William da silva neves,5,05/06/2024,muito bom,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.655,promoter,outros,0.72,0.78,,0.8,0.9,0.7,1.0,0.8,1.0,0.8,0.9
Aldair Rodrigues,1,05/06/2024,"O app vive dando erro, não dá para fazer transferência nem mexer em outra função, muito ruim.",-0.8,0.9,0,-0.765,0.103,0.47,0.427,1.237,detractor,atendimento,-0.79,-0.8,,0.9,0.8,-1.0,0.9,-1.0,0.7,-0.8,0.7
Carol Germano,5,05/06/2024,indico,0.8,0.7,0,0.0,0.0,1.0,0.0,1.707,promoter,outros,0.76,0.72,,0.5,0.8,,,-1.0,0.5,0.5,0.7
Júnior Souza,5,05/06/2024,"Aplicativo tooop, atendimento luxo, juros o melhor o mais baixo que encontrei, vale apena, só uma pequena observação poderia cair o dinheiro imediatamente ou dentro de curto tempo, veja bem é só uma pequena feedback porém é muito toop.",0.8,0.9,0,0.5106,0.133,0.822,0.045,1.948,promoter,atendimento,0.74,0.79,,0.5,0.8,0.5,0.8,0.9,0.8,0.8,0.9
Andres,1,05/06/2024,"Toda HR que vou vender ele pede para desativar o modo desenvolvedor do celular, isso causa muito encômodo.",-0.7,0.8,0,-0.1531,0.0,0.909,0.091,1.71,detractor,maquininha,-0.59,-0.65,,0.6,0.8,-0.8,0.9,-0.8,1.0,-0.8,0.7
cirimbala,1,05/06/2024,Não pedi conta nenhuma. Não pedi nada.,-0.3,0.8,0,-0.5267,0.0,0.532,0.468,1.582,neutral,outros,-0.35,-0.31,,0.6,0.9,0.0,1.0,-1.0,0.8,-1.0,0.8
Lava-jato ms,5,05/06/2024,testando é aprovado,0.8,0.7,0,0.25,0.667,0.333,0.0,1.474,promoter,outros,0.69,0.76,,0.8,0.9,,,0.7,0.8,0.5,0.8
Luzia Joana,5,05/06/2024,ótimo,1.0,0.9,0,0.3612,1.0,0.0,0.0,1.758,promoter,outros,0.87,0.96,,0.8,0.9,0.8,1.0,1.0,0.8,0.8,0.9
Ailton Silva,1,04/06/2024,Aplicativo passa um ano pra abrir,-0.6,0.8,0,0.0,0.0,1.0,0.0,1.79,detractor,lentidao,-0.57,-0.54,,0.8,0.7,-0.5,0.8,0.1,0.5,-1.0,0.7
Mariluza Santo,5,04/06/2024,muito b,0.8,0.6,0,0.0,0.0,1.0,0.0,1.644,promoter,outros,0.76,0.72,,0.6,0.7,0.0,1.0,0.5,0.7,0.7,0.8
Kayo Emerson,2,04/06/2024,"Maquininha boa, aplicativo TERRÍVEL! OTIMIZAÇÃO passa longe. No sistema IOS é a mesma coisa.",-0.6,0.8,0,0.4003,0.337,0.465,0.198,1.654,detractor,maquininha,-0.4,-0.54,,-0.6,0.9,0.2,0.8,0.2,0.8,0.3,0.8
Marcelo Teófilo,5,04/06/2024,ótimo,1.0,0.9,0,0.3612,1.0,0.0,0.0,1.634,promoter,outros,0.87,0.96,,0.8,0.9,0.7,1.0,1.0,1.0,0.8,0.9
Arlindo Fernandes,5,04/06/2024,"Tô gostando muito, para mim este aplicativo me dá a satisfação de usar tranquilo, é muito fácil de achar o que Eu preciso. As opções são mais fácil de achar as necessidades a qual preciso no momento adequado. Até mesmo para comprar a máquininha da Ton foi mais fácil do que de outros aplicativos. Continue sempre prá melhor.",0.8,0.9,0,0.9186,0.267,0.683,0.05,1.369,promoter,maquininha,0.82,0.8,,0.9,1.0,0.7,1.0,0.8,0.9,0.8,0.9
Will Ciclista,5,04/06/2024,"Boa noite Aplicativo show, vcs tem q ver as configurações do celulares de vcs, ver se tá tudo atualizado, pois o meu funciona perfeitamente, e sobre a propaganda é um Banner só q aparece relacionado ao próprio produto é só fechar e não aparece mais. Meu único problema é que o cartão de débito ainda não tá disponível pra mim e tô precisando, em outras operadoras o cartão de débito é disponibilizado na hora. Fora isso estão de parabéns 👏👏👏👏👏🥳.",0.7,0.8,0,0.4019,0.137,0.71,0.153,1.499,promoter,cartao de debito,0.64,0.68,,0.8,0.9,0.7,1.0,0.9,0.8,0.8,0.9
vitor santos martins,1,04/06/2024,Precisa de android 10 pra usar o NFC Favor parar de mandar propaganda no meu numero,-0.7,0.8,0,-0.4995,0.194,0.508,0.297,1.595,detractor,outros,-0.66,-0.69,,0.5,0.9,-0.8,1.0,-0.8,0.7,-0.8,0.7
Andrea Silva,4,04/06/2024,Muito bom!!! APLICATIVO MUITO FÁCIL DE USAR. ÓTIMA FERRAMENTA DE TRABALHO!!!,0.8,0.9,0,0.8225,0.458,0.542,0.0,1.66,promoter,outros,0.8,0.8,,0.9,1.0,0.9,1.0,0.9,1.0,0.9,0.8
Janus J,5,04/06/2024,ótimo,1.0,0.9,0,0.3612,1.0,0.0,0.0,1.658,promoter,outros,0.87,0.96,,0.8,1.0,0.7,1.0,1.0,1.0,0.8,0.9
Luciano Leo,5,04/06/2024,muito bom indico,0.8,0.9,0,0.4215,0.583,0.417,0.0,1.657,promoter,outros,0.72,0.78,,0.7,0.8,0.6,1.0,0.8,1.0,0.8,0.9
Maiane Dias,5,04/06/2024,ótimo,1.0,0.9,0,0.3612,1.0,0.0,0.0,1.834,promoter,outros,0.87,0.96,,0.8,0.9,0.8,1.0,0.8,1.0,0.8,0.9
Rafael Melo,5,04/06/2024,por enquanto tá atendendo as necessidades,0.3,0.6,0,0.0,0.0,1.0,0.0,1.952,promoter,atendimento,0.28,0.27,,0.7,0.8,0.5,1.0,0.5,0.8,0.4,0.8
danielle fernandes,3,04/06/2024,"Estou tendo problemas para acessa o app pelo celular. Está dando erro e pedindo para acessar por outra rede Wi-Fi ou rede móvel, mas mesmo mudando o erro persiste.",0.3,0.6,0,-0.7269,0.054,0.635,0.311,1.887,detractor,acesso,0.09,0.27,,0.5,0.8,0.1,0.9,0.3,0.7,-0.5,0.8
Aline graziela De oliveira netto,5,04/06/2024,muito boa,0.8,0.9,0,0.4404,0.744,0.256,0.0,1.661,promoter,outros,0.73,0.78,,0.8,0.9,0.7,1.0,0.7,1.0,0.8,0.9
Cleiton Santos,5,04/06/2024,Top,0.8,0.7,0,0.0,0.0,1.0,0.0,1.644,promoter,outros,0.76,0.72,,0.5,0.8,,,,,1.0,0.8
Nilcy Raelly Diniz Santos,5,04/06/2024,muito bommmm,0.8,0.9,0,0.0,0.0,1.0,0.0,1.865,promoter,outros,0.76,0.72,,0.7,0.8,0.8,1.0,1.0,1.0,0.8,0.7
Everton Silva Lima,2,04/06/2024,"Atendimento péssimo, na verdade nem existe atendimento. Estou com um problema e uma dúvida, e não consigo falar com ninguém. O número de telefone não funciona, e só achei ele na Internet, nem sei se é deles mesmo, porque nos canais da ton não informa. O chat ou WhatsApp é só um menu digital, não tem a opção que eu quero e fica repetindo as mesmas opções. Infelizmente é a melhor taxa, senão já tinha trocado, só por isso não leva 1 estrela.",-0.8,0.9,0,-0.8834,0.076,0.703,0.22,1.919,detractor,atendimento,-0.82,-0.8,,0.8,0.9,-0.8,0.9,-0.8,0.6,-0.8,0.9
Odicleia Botelho,5,04/06/2024,ainda não ganhei nada.kkk,0.1,0.6,0,-0.296,0.0,0.577,0.423,1.582,neutral,outros,0.02,0.07,,0.5,0.7,0.0,1.0,-0.7,1.0,-0.3,0.8
Rosineide Silva,4,04/06/2024,Não gostei faço o cadastro manda u email que deu tudo certo aí quando avo até o aplicativo me falam que não foi dessa vez .,-0.7,0.8,0,-0.3182,0.168,0.584,0.247,1.237,detractor,atendimento,-0.62,-0.67,,0.2,0.9,-0.5,0.9,-0.8,0.7,-0.3,0.7
Joana Peres Arns,5,04/06/2024,Ótima operadora Sempre estão de plantão para me auxiliar,0.8,0.9,0,-0.1531,0.0,0.833,0.167,1.705,promoter,atendimento,0.61,0.72,,0.8,0.9,,,0.8,0.9,0.8,0.9
Jonas silva de oliveira,3,04/06/2024,Só espero que tenham resolvido o pagamento pix porque agente envia o pix tem notificação de saída tem até comprovante mais não sai dinheiro o dinheiro da conta realmente,-0.6,0.7,0,-0.128,0.073,0.801,0.125,1.806,detractor,pix,-0.51,-0.56,,0.6,0.8,-0.5,0.8,-0.5,0.6,-0.6,0.7
Anailu Gomes,5,04/06/2024,ótima,0.8,0.9,0,0.0,0.0,1.0,0.0,1.945,promoter,outros,0.76,0.72,,0.8,0.9,0.7,1.0,0.8,1.0,0.8,0.9
Marcelo Rodrigo,5,04/06/2024,muito bom,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.165,promoter,outros,0.72,0.78,,0.8,1.0,0.7,1.0,1.0,1.0,0.8,0.9
Andressa Nere,5,04/06/2024,bom,0.8,0.9,0,0.4215,1.0,0.0,0.0,1.764,promoter,outros,0.72,0.78,,0.5,0.8,0.8,1.0,0.5,1.0,0.5,0.8
Randerson Albuqueque,2,04/06/2024,"Todas as transferências via Pix, não estão chegando na conta no dia de hoje!!!",-0.7,0.8,0,-0.4724,0.0,0.809,0.191,1.834,detractor,pix,-0.65,-0.69,,0.7,0.9,-1.0,0.9,0.3,0.8,-1.0,0.8
Fabio Juliano,5,04/06/2024,estou gostando fácil e prático,0.6,0.8,0,0.4404,0.492,0.508,0.0,1.717,promoter,outros,0.57,0.59,,0.8,1.0,0.7,1.0,0.8,0.9,0.8,0.9
valdinei zulato,5,04/06/2024,a máquina ton é top,0.8,0.9,0,0.0,0.0,1.0,0.0,1.656,promoter,maquininha,0.76,0.72,,0.6,0.8,0.5,1.0,0.8,1.0,0.8,0.9
Ana Kelly De Jesus Souza,1,04/06/2024,"Maquininha tem a bateria mais viciada doq celular antigo,péssimo me arrependo amargamente de ter escolhido a ton",-0.8,0.9,0,-0.4588,0.0,0.824,0.176,1.643,detractor,maquininha,-0.73,-0.78,,0.8,0.9,0.6,0.8,-0.8,0.9,-0.8,0.7
Carlos wagner Dias cadetes,5,04/06/2024,excelente,1.0,0.9,0,0.6249,1.0,0.0,0.0,1.172,promoter,outros,0.92,0.99,,0.8,0.9,0.75,1.0,0.8,1.0,1.0,0.9
Miguel Dantas,5,04/06/2024,otimo,1.0,0.9,0,0.3612,1.0,0.0,0.0,1.175,promoter,outros,0.87,0.96,,0.8,0.9,0.8,1.0,1.0,1.0,1.0,0.9
wedyo pereira,5,04/06/2024,muito bom,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.166,promoter,outros,0.72,0.78,,0.8,0.9,0.8,1.0,0.5,0.8,0.8,0.9
Angélica Rodrigues,1,04/06/2024,"Muito lento, ruim de fazer o cadastro, até agora não consegui abrir a conta, uma coisa tão simples",-0.7,0.8,0,-0.7003,0.0,0.707,0.293,1.67,detractor,conta,-0.7,-0.7,,0.5,0.9,-0.8,1.0,-0.8,0.7,-0.7,0.8
Any Costa,5,04/06/2024,Ótimo,1.0,1.0,0,0.3612,1.0,0.0,0.0,1.163,promoter,outros,0.87,0.96,,0.8,0.9,0.8,1.0,0.8,1.0,0.8,0.9
Ewerton Da silva,5,04/06/2024,muito bom,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.633,promoter,outros,0.72,0.78,,0.7,0.8,0.7,1.0,0.8,0.9,0.8,0.9
David Sousa,1,04/06/2024,Não consigo mas.acessar minha conta pq isso,-0.6,0.7,0,-0.296,0.0,0.732,0.268,1.165,detractor,conta,-0.54,-0.58,,0.6,0.8,,,-1.0,0.5,-1.0,0.8
Adriano Santos Silva,5,04/06/2024,Muito prático e fácil de usar.,0.7,0.8,0,0.4404,0.42,0.58,0.0,1.773,promoter,outros,0.65,0.69,,0.8,0.9,0.7,1.0,0.7,1.0,0.8,0.9
Wenery Soares Pereira,2,04/06/2024,cidadania internacional plataforma tem objetivo de levar e trazer cidadão ao mundo todo,0.6,0.7,0,0.0,0.0,1.0,0.0,1.656,promoter,outros,0.57,0.54,,0.5,0.8,0.5,1.0,0.5,0.8,0.5,0.8
Gilberto Moreira,1,04/06/2024,"Péssimo,desde que comprei a maquininha estou tentando instalar o app e não funciona, já entrei em contato várias vezes e o atendimento de baixa qualidade, ninguém resolve nada, a máquina chegou hoje e o app ainda tá travado sem abrir... 40 dias se passou e nada de solução, não aprovaram minha conta, não me entregaram o serviço e ainda não querem me estornar pelo que paguei, uma falta de respeito.",-0.8,0.9,0,-0.5267,0.097,0.741,0.161,1.907,detractor,maquininha,-0.75,-0.79,,-0.9,0.8,-0.8,0.9,-1.0,1.0,-0.8,0.7
Anderson Luis,5,04/06/2024,bom,0.8,0.9,0,0.4215,1.0,0.0,0.0,1.757,promoter,outros,0.72,0.78,,0.8,0.7,0.7,0.8,0.6,0.8,0.6,0.8
Ester Alves,5,04/06/2024,ótimo,1.0,1.0,0,0.3612,1.0,0.0,0.0,1.646,promoter,outros,0.87,0.96,,0.8,0.9,0.8,1.0,0.8,1.0,1.0,0.9
Bruno Balbino,2,04/06/2024,"Travando com frequência!!! Vou trocar por outra marca, pois o risco de passar aperto aqui na ton é muito grande. Hoje tentei entrar no app várias vezes, trava na tela inicial, impossível acessar.",-0.7,0.8,0,0.3129,0.109,0.817,0.073,1.872,detractor,acesso,-0.5,-0.63,,0.8,0.9,-0.7,0.9,-0.8,0.6,-0.6,0.8
Matheus Viegas,1,04/06/2024,App horrível,-0.8,0.9,0,-0.5719,0.0,0.213,0.787,1.17,detractor,outros,-0.75,-0.79,,,,-1.0,0.9,-1.0,1.0,-1.0,0.8
Dhully Aleixo,1,04/06/2024,Péssimo fiz uma venda e o dinheiro não caiu,-0.7,0.8,0,-0.6908,0.0,0.467,0.533,1.448,detractor,venda,-0.7,-0.7,,0.7,0.8,-1.0,1.0,-1.0,1.0,-1.0,0.8
Hugo Hackme,1,03/06/2024,Não tô conseguindo acessar a dias,-0.7,0.8,0,-0.296,0.0,0.645,0.355,1.828,detractor,acesso,-0.62,-0.67,,0.5,0.7,-0.5,1.0,-0.7,0.8,-0.8,0.7
joel gomes,5,03/06/2024,beleza,0.8,0.9,0,0.4767,1.0,0.0,0.0,1.702,neutral,outros,0.74,0.78,,0.8,1.0,0.5,1.0,0.5,1.0,0.5,0.8
Anderson ferreira costa araujo,1,03/06/2024,"Estou tentando filtrar uma data, mas sempre que vou tentar selecionar o dia, a barra de seleção de datas minimiza e fico sem poder efetuar o filtro... corrijam esse bug !",-0.6,0.8,0,-0.3595,0.0,0.909,0.091,1.82,promoter,outros,-0.55,-0.58,,0.3,0.8,-0.5,1.0,0.3,0.7,-0.4,0.8
Jaiza Silva,5,03/06/2024,Minha experiência e ótima.,0.8,0.9,0,0.0,0.0,1.0,0.0,1.651,promoter,outros,0.76,0.72,,0.8,0.9,0.8,1.0,0.8,1.0,0.8,0.9
Paloma Castelo,1,03/06/2024,"Não consigo resolver entrega de bobinas que não está sendo entregue, máquina caro e quando, juros caro, me arrependi por falta de resolução não ter a quem recorrer essas situações, não tem telefone para falar e resolver, mas na hora da venda vc consegue falar até com presidente Affff robô não resolve e ficamos que nem bocos",-0.8,0.9,0,-0.2732,0.145,0.659,0.195,1.668,detractor,atendimento,-0.69,-0.76,,0.5,0.8,-0.8,1.0,-0.7,0.6,-0.8,0.7
Jane Salgueiro,1,03/06/2024,"Nossa , ta dificil de usar esse app , pedi pra atualizar , tento atualizar , naoatualiza nem consigo usar o app sem atualizar .",-0.6,0.8,0,-0.1027,0.0,0.928,0.072,1.544,detractor,outros,-0.5,-0.56,,0.4,0.8,-0.7,0.9,-0.7,0.8,-0.8,0.7
Aurea Gomes,5,03/06/2024,Não consigo entrar no app preciso de ajuda,-0.6,0.8,0,0.1027,0.241,0.556,0.204,1.226,detractor,acesso,-0.46,-0.54,,0.8,0.7,-0.8,0.9,0.1,0.6,-1.0,0.8
Keila Tomaz,1,03/06/2024,Alguém sabe informar porque o aplicativo está tão ruim ultimamente?,-0.6,0.8,0,-0.5984,0.0,0.673,0.327,1.408,detractor,outros,-0.6,-0.6,,-0.5,0.8,-1.0,0.7,0.3,0.8,-0.8,0.7
Edivania Oliveira,5,03/06/2024,muito bom 👍,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.765,promoter,outros,0.72,0.78,,0.8,0.9,0.8,1.0,0.8,1.0,0.8,0.9
Renata Caldas,5,03/06/2024,estou gostando muito do atendimento ao cliente e feedbacks Ton,0.8,0.7,0,0.0,0.0,1.0,0.0,1.876,promoter,atendimento,0.76,0.72,,0.8,0.9,0.6,1.0,0.8,0.9,0.8,0.9
Rogério Oliveira,5,03/06/2024,muito boa,0.8,0.9,0,0.4404,0.744,0.256,0.0,1.814,promoter,outros,0.73,0.78,,0.8,1.0,0.7,1.0,0.8,1.0,0.8,0.9
Jane Sousa,1,03/06/2024,Muito lento.. o dinheiro demora cair,-0.7,0.8,0,-0.3182,0.0,0.635,0.365,1.754,detractor,lentidao,-0.62,-0.67,,0.5,0.8,,,-0.8,0.6,-0.7,0.8
Lorenzo Soares,3,03/06/2024,"Alguem poderia me ajudar? O aplicativo não está carregando, instalei e desinstalei, entrei com minha conta e ele fica só carregando, não sei o que fazer, já tentei de outro celular e não deu certo também.",-0.6,0.8,0,-0.5423,0.059,0.756,0.185,1.833,detractor,lentidao,-0.59,-0.6,,0.2,0.9,0.1,0.7,0.1,0.6,-0.5,0.8
Ariel Nascimento,1,03/06/2024,Se vs de fato querem um conselho passem bem longe desse app estou a 3 mêses com problema,-0.8,0.7,0,-0.1531,0.112,0.745,0.144,1.164,detractor,outros,-0.67,-0.75,,0.5,0.8,,,-1.0,0.5,-0.8,0.7
men of style,1,03/06/2024,Uso a Ton a muito tempo mais ultimamente ela está muito ruim até para liberar as vendas muita demora,-0.6,0.7,0,-0.7579,0.0,0.651,0.349,1.17,detractor,venda,-0.63,-0.6,,0.7,0.8,-0.5,0.8,-0.7,0.8,-0.6,0.8
Gerinaldo Euclides dos anjos Nado anjos,5,03/06/2024,Uma experiencia imaginavel.,0.8,0.7,0,0.0,0.0,1.0,0.0,1.172,promoter,outros,0.76,0.72,,0.8,0.7,0.6,1.0,0.5,1.0,0.8,0.7
Nilton Souza,5,03/06/2024,Excelente aplicativo completo de tudo,0.8,0.9,0,0.6249,0.506,0.494,0.0,1.831,promoter,outros,0.76,0.79,,0.8,1.0,0.8,1.0,0.8,0.9,0.8,0.9
Audiene santosmmm.im6mk santos,4,03/06/2024,"Ainda não usei,não posso falar nada sobre.",0.0,0.5,0,-0.296,0.0,0.732,0.268,1.581,neutral,outros,-0.06,-0.02,,0.5,0.8,0.0,1.0,0.0,1.0,0.5,0.8
Tião Jr,3,03/06/2024,"A máquina Ton é ótima, está melhorando!",0.8,0.9,0,0.4753,0.436,0.564,0.0,1.7,promoter,maquininha,0.74,0.78,,0.7,1.0,0.6,1.0,1.0,1.0,0.8,0.9
Silva Nunes,2,03/06/2024,"Bom dia , quero saber pq não estou conseguindo ter acesso as informações dentro do aplicativo ,fica dando q estou sem , internet ,mas eu tô com a internet ótima , quero ver meu saldo , fazer Pix e fazer vendas ,mas o aplicativo está péssimo,como posso receber isso,eu já falei com suporte do whatsapp mas nada até agora, que vergonha ,a gente confia em vcs mas vcs vacilam muito ,seja ágil ,para ter resultado precisos e de boa qualidade ,pq quem ganha é vcs com isso, melhora aí né. Obrigado ☺️",-0.7,0.8,0,0.9437,0.232,0.671,0.097,1.335,detractor,acesso,-0.37,-0.69,,0.8,0.9,0.2,0.9,0.2,0.7,-0.6,0.8
Andreia Santos,5,03/06/2024,ótima amei,0.8,0.9,0,0.0,0.0,1.0,0.0,1.453,promoter,outros,0.76,0.72,,0.8,0.9,0.8,0.9,0.8,1.0,0.8,0.9
Samuel Celestino De Oliveira,5,03/06/2024,Muito bom top,0.8,0.9,0,0.4215,0.583,0.417,0.0,1.579,promoter,outros,0.72,0.78,,0.8,0.9,0.6,1.0,0.8,1.0,0.8,0.9
Juliana Souza,5,03/06/2024,obrigado pela oportunidade máquininha Tom,0.8,0.7,0,0.6908,0.655,0.345,0.0,1.783,promoter,maquininha,0.78,0.8,,0.8,0.9,0.5,0.8,0.7,1.0,0.4,0.7
Honda civic,5,03/06/2024,"Muito bom! Utilizo a maquininha, nunca tive um problema sequer, recomendo!",0.8,0.9,0,0.4912,0.378,0.449,0.173,1.953,promoter,maquininha,0.74,0.78,,0.9,0.9,0.8,1.0,0.9,1.0,0.8,0.9
fabricio rocha,1,03/06/2024,Baixei mais já vou desinstalar. É muita reclamação. Nem testei nem cadastrei. Quevporra é essa olha o tanto de problema. Olha obqyevtem de reclamação diferente. Vai ****,-0.8,0.9,0,-0.4019,0.0,0.895,0.105,1.946,detractor,outros,-0.72,-0.78,,0.7,0.8,-0.7,0.8,-0.9,0.8,-0.9,0.7
Berla Pimenta,5,02/06/2024,Vô ver se dar certo,0.1,0.6,0,0.2732,0.344,0.656,0.0,1.7,neutral,outros,0.13,0.11,,0.5,0.8,0.5,0.7,0.7,0.8,-0.1,0.7
Arthur Guilherme Cruz,5,02/06/2024,Tá apresentando erros,-0.6,0.7,0,-0.3612,0.0,0.444,0.556,1.163,detractor,outros,-0.55,-0.58,,0.4,0.8,-1.0,0.8,-0.1,0.6,-0.5,0.7
Alex bruno Morales dos santos,5,02/06/2024,Top,0.8,0.7,0,0.0,0.0,1.0,0.0,1.754,promoter,outros,0.76,0.72,,0.5,0.8,,,,,1.0,1.0
Cinara Santos Soares,3,02/06/2024,"Sou cliente ton desde 2021 e mudei para a ton por ter taxas melhores, mas as taxas estão aumentando e na época eu comprei a máquina mais cara para ter taxas menores e não estipulava valor mensal de vendas para ter taxas menores, agora minhas taxas estão sempre aumentando pq não vendi o valor determinado e o app demora muito para abrir",-0.6,0.8,0,0.4497,0.212,0.575,0.213,1.838,detractor,maquininha,-0.39,-0.54,,0.2,0.9,0.1,0.8,0.1,0.7,-0.4,0.8
Lacir Emilia,3,02/06/2024,"Olá, boa tarde ,caiu o dinheiro no aplicativo,mais não estou conseguindo fazer a transferência para o meu pix,se for possível teria como resolver esse problema por favor. Estarei agradecida . Obrigada",0.2,0.6,0,-0.0258,0.254,0.488,0.257,1.807,promoter,pix,0.15,0.18,,0.1,0.6,0.1,0.9,0.5,0.8,0.3,0.8
cleidiane Fontes,1,02/06/2024,Minha conta tá dando intiva porque se eu uso a maquininha poxa,-0.7,0.8,0,0.34,0.194,0.806,0.0,1.764,detractor,maquininha,-0.49,-0.63,,0.5,0.8,,,-1.0,0.8,-0.6,0.7
Beatriz Silva,5,02/06/2024,amei,0.8,0.9,0,0.0,0.0,1.0,0.0,1.648,promoter,outros,0.76,0.72,,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.9
Valéria Magalhães,5,02/06/2024,É muito boa e muito rápida,0.8,0.9,0,0.4404,0.492,0.508,0.0,1.637,promoter,outros,0.73,0.78,,0.8,0.9,0.8,0.9,0.8,1.0,0.8,0.9
Betto Versat,1,02/06/2024,"Pede sempre para atualizar, E agora está pedindo para desinstalar outro aplicativo de minha importância para atualizar a Ton.",-0.6,0.8,0,-0.0772,0.123,0.64,0.236,1.66,detractor,outros,-0.5,-0.55,,0.6,0.8,0.1,0.8,-0.7,0.8,-0.8,0.7
Canal Motivacional,1,02/06/2024,Não tá prestando pra entrar no app pra fazer a venda só dá erros de conexão de rede Ajeitem isso,-0.6,0.7,0,-0.5719,0.0,0.783,0.217,1.651,detractor,acesso,-0.59,-0.6,,0.6,0.8,-0.8,0.9,-0.8,0.7,-0.8,0.7
Rômulo Sousa,1,02/06/2024,Só dor de cabeça,-0.8,0.7,0,-0.5106,0.0,0.476,0.524,1.162,detractor,outros,-0.74,-0.79,,0.8,0.6,-0.5,1.0,-1.0,1.0,-1.0,0.8
Pedro Marciano Neto,3,02/06/2024,Nota 06,0.8,0.7,0,0.0,0.0,1.0,0.0,1.693,neutral,outros,0.76,0.72,,0.3,0.7,,,0.3,0.7,0.4,0.7
HELENO ERNANO DA SILVA,5,02/06/2024,excelente,1.0,0.9,0,0.6249,1.0,0.0,0.0,1.692,promoter,outros,0.92,0.99,,0.8,1.0,0.8,1.0,1.0,0.8,1.0,0.9
Davi Nunes Pereira dos Santos,3,02/06/2024,"Olá bom dia Poderiam por favor reparar o aplicativo Ontem perdi de fazer as vendas da confeitaria pois o aplicativo não inicia fica carregando em loop infinito e não abre, e ainda fecha sozinho. Não consigo finalizar as vendas, não consigo simular as taxas. Nada está funcionando. Já fiz limpeza de cache, já fiz limpeza de dados e nada. Já me adaptei ao aplicativo e não quero migrar para outro. Poderiam por gentileza resolver essa questão obrigado.",-0.7,0.8,0,0.6908,0.204,0.634,0.162,1.726,detractor,venda,-0.42,-0.66,,-0.8,0.9,-0.8,0.9,0.2,0.7,-0.7,0.8
Cleuza Apoluceno,3,02/06/2024,muito bom não tem caixinha de render o dinheiro,0.8,0.7,0,0.1531,0.255,0.545,0.2,1.581,promoter,outros,0.67,0.75,,0.5,0.8,0.75,0.8,0.7,0.8,0.7,0.8
Aline Da Cruz De Souza,1,02/06/2024,"Meu aplicativo está travando bastante, faço uma venda e o mesmo demora bastante para abrir, precisam verificar isso.",-0.7,0.8,0,-0.4404,0.0,0.782,0.218,1.71,detractor,lentidao,-0.65,-0.69,,-0.7,0.9,-0.5,0.8,0.1,0.7,-0.6,0.8
Richel Santos,5,02/06/2024,muito bom,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.573,promoter,outros,0.72,0.78,,0.8,0.9,0.6,1.0,0.8,1.0,0.8,0.9
Moaci Batista perfuração,5,02/06/2024,muito bom mesmo,0.8,0.9,0,0.4215,0.583,0.417,0.0,1.654,promoter,outros,0.72,0.78,,0.8,1.0,0.7,1.0,0.7,1.0,0.8,0.9
Amira Khalek,1,02/06/2024,"O app não entra ou dá serviço indisponível há dias. Não possuem ouvidoria, não resolvem o problema q é deles. Já fiz tudoo q pediram, desinstalei, reinstalei, limpei cache, nada resolve. Quero meu dinheiro e cancelar. Descaso total.",-0.9,0.9,0,-0.7003,0.11,0.613,0.277,1.839,detractor,atendimento,-0.86,-0.89,,0.5,0.9,-0.9,1.0,-0.9,0.7,-0.8,0.7
Pedro henrique honorio de carvalho,5,02/06/2024,Bom,0.8,0.9,0,0.4215,1.0,0.0,0.0,1.766,promoter,outros,0.72,0.78,,0.7,0.8,0.7,1.0,0.5,1.0,0.5,0.8
IARA PRADO SOUSA CORREIA,3,02/06/2024,PRECISA MELHORAR O LINK DEMORA 30 DIAS PRA CAIR A MAQUININHA INFINITY PAY TODAS AS VENDAS CAI EM 1 DIA ÚTIL,-0.6,0.7,0,0.6408,0.287,0.593,0.12,1.341,detractor,maquininha,-0.35,-0.56,,0.3,0.6,-0.8,0.9,-0.5,0.8,-0.7,0.8
Edna Silva,5,02/06/2024,gostei,0.7,0.8,0,0.4215,1.0,0.0,0.0,1.159,promoter,outros,0.64,0.68,,0.8,0.9,0.5,1.0,0.8,0.9,0.5,0.8
Ana Lucia,5,02/06/2024,muito bom,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.643,promoter,outros,0.72,0.78,,0.8,0.9,0.7,1.0,0.9,1.0,0.8,0.9
Jean carlos Neves da Silva,1,01/06/2024,Tá complicado tento usar o modo personalizado só que quando vou colocar a data sempre fica saindo 😤,-0.6,0.8,0,-0.1531,0.0,0.897,0.103,1.173,detractor,outros,-0.51,-0.56,,0.6,0.8,-0.5,0.8,-0.5,0.8,-0.8,0.7
